customer_id,issue_type,status,created_at,resolved_at,issue_description
CUST010,Technical,Closed,11/09/2021,05/08/2008,malesuada in imperdiet et commodo vulputate justo in blandit ultrices
CUST011,General Inquiry,Closed,04/07/2007,24/12/2007,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam
CUST074,General Inquiry,Pending,29/02/2016,10/01/2009,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
CUST088,Billing,Pending,06/08/2005,22/08/2007,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
CUST007,Billing,Open,14/02/2006,26/03/2016,magnis dis parturient montes nascetur ridiculus mus etiam vel augue
CUST045,Billing,Closed,23/03/2010,27/08/2012,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit
CUST050,Technical,Pending,23/08/2010,16/07/2013,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere
CUST025,Technical,Open,10/11/2019,12/08/2006,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo
CUST071,Billing,Open,11/11/2005,05/10/2007,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris
CUST062,Technical,Pending,02/07/2005,01/03/2018,vel est donec odio justo sollicitudin ut suscipit a feugiat
CUST027,Technical,Pending,04/11/2003,23/02/2020,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
CUST039,General Inquiry,Closed,02/11/2010,11/02/2021,sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum
CUST066,General Inquiry,Open,27/03/2007,31/07/2007,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
CUST049,Billing,Closed,30/11/2003,27/02/2018,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum
CUST001,Billing,Pending,22/03/2006,12/06/2022,nonummy integer non velit donec diam neque vestibulum eget vulputate
CUST044,Technical,Pending,29/06/2011,12/08/2012,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
CUST066,General Inquiry,Pending,13/08/2020,04/04/2005,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan
CUST051,Technical,Closed,07/04/2010,12/12/2009,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
CUST082,General Inquiry,Closed,02/03/2006,22/07/2003,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium
CUST022,Billing,Closed,19/01/2017,27/04/2013,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in
CUST060,Billing,Pending,03/07/2016,18/12/2005,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut
CUST008,Billing,Closed,18/08/2015,11/01/2003,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel
CUST044,General Inquiry,Closed,19/11/2020,15/02/2008,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est
CUST022,Technical,Open,01/02/2009,22/10/2019,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
CUST027,Billing,Closed,07/05/2012,25/09/2022,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien
CUST037,General Inquiry,Pending,12/08/2006,20/08/2016,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor
CUST096,Technical,Open,17/01/2008,14/02/2014,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
CUST078,General Inquiry,Pending,14/02/2007,02/08/2019,primis in faucibus orci luctus et ultrices posuere cubilia curae
CUST030,General Inquiry,Closed,05/05/2003,21/11/2003,nunc rhoncus dui vel sem sed sagittis nam congue risus
CUST079,General Inquiry,Open,04/11/2005,04/03/2004,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum
CUST052,General Inquiry,Closed,31/01/2020,20/01/2020,at nunc commodo placerat praesent blandit nam nulla integer pede justo
CUST071,Billing,Closed,29/11/2014,19/05/2004,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam
CUST082,General Inquiry,Closed,04/01/2022,09/08/2007,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
CUST013,Billing,Closed,18/01/2020,08/10/2016,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis
CUST012,Billing,Open,23/10/2019,06/10/2010,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet
CUST061,General Inquiry,Closed,18/07/2021,04/03/2016,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris
CUST059,General Inquiry,Pending,06/05/2011,06/03/2020,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget
CUST058,Billing,Pending,17/03/2015,28/06/2010,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
CUST079,Billing,Pending,24/04/2013,11/07/2020,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
CUST046,Billing,Closed,29/06/2017,03/12/2018,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque
CUST066,General Inquiry,Closed,18/11/2004,23/12/2014,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in
CUST068,Technical,Closed,07/12/2019,23/12/2010,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
CUST013,Technical,Pending,26/02/2016,09/10/2009,lectus in est risus auctor sed tristique in tempus sit
CUST018,General Inquiry,Closed,15/06/2006,25/10/2007,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est
CUST088,Technical,Pending,05/10/2011,03/04/2005,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
CUST067,Billing,Pending,21/07/2012,15/06/2012,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla
CUST052,Technical,Closed,21/02/2021,21/08/2009,lorem id ligula suspendisse ornare consequat lectus in est risus
CUST036,Technical,Closed,13/09/2012,04/10/2009,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
CUST042,General Inquiry,Pending,29/03/2004,27/01/2006,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero
CUST018,Technical,Open,22/04/2013,12/02/2017,vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi
CUST055,Technical,Open,12/10/2016,22/01/2019,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin
CUST068,Billing,Closed,12/06/2009,11/07/2004,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta
CUST053,General Inquiry,Closed,14/11/2013,22/10/2020,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et
CUST100,General Inquiry,Open,21/03/2009,01/08/2004,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo
CUST087,General Inquiry,Open,25/08/2022,02/05/2014,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in
CUST099,General Inquiry,Pending,06/12/2003,09/02/2016,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
CUST085,Billing,Pending,06/11/2012,17/07/2019,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed
CUST026,Technical,Open,31/10/2012,29/08/2013,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac
CUST050,Billing,Open,09/04/2017,05/04/2021,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
CUST037,Technical,Pending,18/09/2006,30/04/2021,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
CUST050,Billing,Closed,23/04/2022,07/11/2010,turpis enim blandit mi in porttitor pede justo eu massa donec
CUST062,Technical,Pending,30/08/2007,21/09/2015,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
CUST072,General Inquiry,Open,06/04/2016,19/03/2013,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean
CUST091,General Inquiry,Closed,17/04/2013,12/09/2008,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum
CUST095,Billing,Open,12/09/2021,03/07/2008,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
CUST060,Technical,Pending,09/05/2016,04/03/2010,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in
CUST006,General Inquiry,Closed,17/03/2008,19/06/2015,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar
CUST020,Billing,Pending,29/06/2013,05/03/2021,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
CUST096,Technical,Closed,26/01/2008,04/03/2019,in felis eu sapien cursus vestibulum proin eu mi nulla ac
CUST048,General Inquiry,Closed,07/05/2011,25/04/2022,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis
CUST005,General Inquiry,Open,14/03/2005,31/08/2017,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec
CUST052,Technical,Open,17/09/2017,23/11/2022,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit
CUST033,Technical,Pending,16/04/2011,22/11/2016,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut
CUST042,Billing,Closed,13/10/2012,12/11/2015,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
CUST083,General Inquiry,Closed,20/03/2006,08/08/2019,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel
CUST043,General Inquiry,Closed,09/03/2016,26/02/2011,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo
CUST084,General Inquiry,Closed,28/07/2004,17/08/2016,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
CUST028,Billing,Open,13/07/2014,20/09/2018,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
CUST087,Technical,Closed,27/04/2016,10/02/2014,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est
CUST062,General Inquiry,Pending,30/10/2019,26/03/2022,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla
CUST070,General Inquiry,Open,14/08/2020,28/06/2013,potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis
CUST085,Billing,Open,16/09/2011,07/07/2018,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id
CUST003,General Inquiry,Open,27/08/2021,26/05/2021,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue
CUST007,Technical,Open,07/04/2021,24/11/2011,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
CUST008,General Inquiry,Open,09/01/2013,20/05/2007,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis
CUST041,General Inquiry,Pending,29/11/2014,27/11/2007,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu
CUST029,Billing,Pending,03/06/2019,02/07/2011,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit
CUST055,General Inquiry,Open,04/02/2012,16/05/2005,justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
CUST081,Technical,Closed,29/09/2016,16/03/2012,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod
CUST008,Billing,Closed,15/05/2021,29/08/2020,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
CUST080,Billing,Closed,22/04/2022,19/10/2009,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet
CUST029,Billing,Closed,31/12/2004,16/01/2005,nullam sit amet turpis elementum ligula vehicula consequat morbi a
CUST050,General Inquiry,Pending,11/12/2020,30/06/2006,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
CUST006,Technical,Pending,25/03/2012,23/06/2011,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum
CUST003,General Inquiry,Open,11/07/2007,17/01/2015,enim blandit mi in porttitor pede justo eu massa donec
CUST003,Billing,Pending,19/01/2004,16/03/2013,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in
CUST032,Technical,Pending,25/11/2004,04/03/2005,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
CUST009,General Inquiry,Pending,25/12/2016,05/12/2003,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros
CUST076,General Inquiry,Closed,08/01/2013,30/08/2019,eu massa donec dapibus duis at velit eu est congue elementum
CUST091,Billing,Closed,12/08/2006,11/11/2020,donec ut mauris eget massa tempor convallis nulla neque libero convallis
CUST023,Technical,Closed,16/03/2005,01/10/2003,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
CUST054,General Inquiry,Closed,04/07/2003,08/06/2006,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
CUST067,Technical,Closed,28/05/2009,07/06/2005,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue
CUST063,General Inquiry,Open,24/08/2015,02/12/2020,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
CUST058,General Inquiry,Closed,14/09/2017,21/11/2018,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus
CUST021,Billing,Open,03/10/2014,21/12/2003,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis
CUST039,General Inquiry,Closed,26/06/2014,01/12/2011,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
CUST072,General Inquiry,Open,27/02/2014,24/03/2014,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
CUST046,Technical,Closed,08/10/2016,17/07/2022,nunc rhoncus dui vel sem sed sagittis nam congue risus
CUST008,Technical,Open,12/01/2003,09/12/2006,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros
CUST087,Billing,Closed,06/12/2015,04/06/2016,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt
CUST076,Technical,Closed,11/11/2019,18/06/2022,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque
CUST046,Technical,Open,04/04/2005,26/11/2004,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis
CUST051,Technical,Closed,20/07/2004,19/02/2007,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem
CUST029,Billing,Open,02/12/2010,02/12/2003,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
CUST081,Billing,Closed,17/02/2008,19/06/2005,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
CUST029,General Inquiry,Pending,07/08/2022,01/07/2020,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
CUST002,General Inquiry,Pending,29/12/2009,30/01/2022,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis
CUST050,Technical,Closed,10/05/2014,23/05/2004,massa id nisl venenatis lacinia aenean sit amet justo morbi ut
CUST085,General Inquiry,Open,18/01/2021,22/08/2006,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
CUST091,Billing,Closed,20/12/2022,17/07/2022,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue
CUST055,General Inquiry,Open,28/12/2016,14/08/2010,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices
CUST061,Billing,Open,17/06/2007,30/05/2019,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
CUST006,Billing,Closed,17/11/2010,02/04/2006,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse
CUST027,Technical,Open,17/05/2011,01/06/2005,sapien urna pretium nisl ut volutpat sapien arcu sed augue
CUST046,General Inquiry,Open,28/01/2003,29/01/2004,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in
CUST080,Billing,Pending,06/07/2009,11/10/2022,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede
CUST045,Technical,Closed,01/03/2017,20/09/2022,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui
CUST036,Technical,Pending,22/05/2007,24/08/2004,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
CUST038,Technical,Closed,27/11/2014,29/08/2007,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque
CUST040,General Inquiry,Closed,04/05/2009,05/03/2009,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis
CUST030,General Inquiry,Open,09/01/2013,09/02/2012,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
CUST032,General Inquiry,Pending,21/03/2017,28/06/2012,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis
CUST026,General Inquiry,Pending,30/08/2021,10/09/2020,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate
CUST086,General Inquiry,Open,21/02/2012,12/07/2005,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
CUST040,Billing,Closed,05/01/2008,09/06/2010,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
CUST054,General Inquiry,Open,10/05/2017,01/02/2006,consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero
CUST018,General Inquiry,Pending,11/08/2018,12/03/2018,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
CUST011,Billing,Open,25/02/2019,18/10/2006,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
CUST078,Billing,Closed,17/10/2021,28/12/2019,nunc proin at turpis a pede posuere nonummy integer non
CUST031,General Inquiry,Closed,26/06/2004,27/01/2020,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
CUST012,Billing,Closed,29/12/2015,19/01/2013,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat
CUST071,Technical,Closed,13/01/2008,03/09/2022,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
CUST055,General Inquiry,Open,04/02/2003,11/05/2020,consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien
CUST086,Technical,Closed,27/09/2012,26/10/2019,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
CUST006,Technical,Open,29/07/2020,19/01/2015,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse
CUST099,Billing,Closed,28/08/2008,24/10/2021,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum
CUST047,Technical,Closed,31/01/2007,17/02/2004,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam
CUST018,General Inquiry,Closed,20/11/2016,13/07/2010,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et
CUST052,Technical,Closed,12/12/2022,13/04/2020,ligula nec sem duis aliquam convallis nunc proin at turpis a
CUST076,General Inquiry,Pending,13/03/2005,10/05/2009,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in
CUST007,Technical,Closed,12/07/2014,27/06/2018,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque
CUST100,General Inquiry,Closed,19/11/2011,29/09/2020,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum
CUST076,General Inquiry,Closed,19/05/2018,19/09/2020,ut erat curabitur gravida nisi at nibh in hac habitasse
CUST062,Billing,Closed,11/10/2004,10/01/2016,at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer
CUST099,Billing,Pending,24/04/2008,26/09/2009,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
CUST091,Technical,Open,11/12/2014,04/10/2004,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut
CUST076,General Inquiry,Pending,01/09/2017,05/03/2020,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
CUST080,Technical,Open,04/12/2012,12/05/2009,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
CUST033,Technical,Pending,09/09/2017,29/06/2007,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in
CUST076,Technical,Pending,18/07/2008,07/08/2009,metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci
CUST062,Technical,Closed,14/08/2005,13/12/2007,porta volutpat erat quisque erat eros viverra eget congue eget
CUST020,Billing,Open,05/08/2010,10/07/2015,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend
CUST030,Billing,Open,10/11/2009,17/08/2011,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse
CUST076,Billing,Pending,28/07/2017,30/09/2003,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
CUST009,General Inquiry,Closed,08/07/2004,10/06/2022,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit
CUST036,Technical,Pending,15/01/2003,26/08/2009,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
CUST098,Billing,Closed,22/09/2009,06/10/2015,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc
CUST083,Technical,Open,18/01/2006,04/04/2006,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet
CUST019,Billing,Pending,20/08/2020,04/11/2012,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus
CUST075,General Inquiry,Pending,22/01/2014,05/07/2011,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo
CUST094,General Inquiry,Closed,29/05/2015,10/09/2013,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis
CUST049,Technical,Open,17/10/2018,28/05/2015,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo
CUST069,General Inquiry,Pending,12/12/2014,25/09/2013,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
CUST063,Technical,Pending,12/05/2011,22/11/2004,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes
CUST086,Billing,Open,04/03/2007,12/10/2005,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
CUST085,General Inquiry,Pending,16/08/2011,04/06/2005,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc
CUST091,General Inquiry,Open,04/11/2012,16/05/2006,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse
CUST040,Billing,Pending,16/10/2022,16/10/2009,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
CUST019,Technical,Open,24/08/2014,08/01/2019,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
CUST071,Billing,Pending,27/04/2015,20/05/2014,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non
CUST066,General Inquiry,Closed,17/08/2010,10/05/2020,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus
CUST035,General Inquiry,Closed,18/03/2014,24/04/2007,sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
CUST084,Billing,Pending,24/11/2016,16/01/2018,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum
CUST075,Technical,Closed,02/04/2003,24/05/2003,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit
CUST001,Billing,Pending,24/01/2016,08/01/2005,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
CUST027,Billing,Open,31/03/2004,05/12/2004,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus
CUST099,Technical,Closed,12/07/2011,01/09/2016,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
CUST050,General Inquiry,Pending,09/06/2021,11/10/2012,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis
CUST061,General Inquiry,Closed,02/08/2004,19/07/2019,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
CUST088,Technical,Open,15/08/2015,25/05/2019,non mauris morbi non lectus aliquam sit amet diam in magna
CUST055,Billing,Pending,07/02/2006,08/11/2011,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
CUST001,Technical,Pending,04/02/2003,27/11/2015,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
CUST046,Technical,Pending,05/01/2013,10/01/2010,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel
CUST033,Technical,Pending,20/10/2022,30/04/2009,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros
CUST092,General Inquiry,Pending,08/08/2019,16/06/2017,nulla neque libero convallis eget eleifend luctus ultricies eu nibh
CUST070,Billing,Pending,10/11/2018,02/12/2004,fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
CUST061,General Inquiry,Pending,09/08/2017,24/11/2020,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
